Label (Grouping),Total:,Hispanic or Latino,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races:,total_pop_x,total_white_x,total_black_x,total_asian_x,total_other_x,total_hispanic_x,white_pct,black_pct,asian_pct,other_pct,hispanic_pct,near_hblr_x,near_path_x,tract_num,total_pop_y,total_white_y,total_black_y,total_asian_y,total_hispanic_y,total_other_y,near_hblr_y,near_path_y,total_white_pct,total_black_pct,total_asian_pct,total_hispanic_pct,total_other_pct,median_house_2020,median_income_2020,median_rent_2020,census_tract_x,median_house_2010,census_tract_y,Households,median_income_2010,census_tract,median_rent_2010,train_access,white_pct_change,black_pct_change,asian_pct_change,hispanic_pct_change,other_pct_change
"Census Tract 143, Hudson County, New Jersey","5,741","4,402","1,004",52,2,182,0,15,84,5741.0,1004.0,52.0,182.0,15.0,4402.0,17.488242466469256,0.9057655460721128,3.1701794112523958,0.2612785229054172,76.6765371886431,False,False,143.0,5937.0,710.0,64.0,191.0,4835.0,71.0,False,False,11.958901802257033,1.077985514569648,3.2171130200437927,81.43843692100387,1.1958901802257031,416000.0,64208.0,1185.0,"Census Tract 143, Hudson County, New Jersey!!Estimate",457600.0,"Census Tract 143, Hudson County, New Jersey!!Median income (dollars)!!Estimate","52,719",52719.0,"Census Tract 143, Hudson County, New Jersey!!Total population!!Estimate",1079.0,near_neither,-5.5293406642122225,0.17221996849753518,0.046933608791396964,4.761899732360774,0.934611657320286
"Census Tract 144, Hudson County, New Jersey","8,161","5,677","1,808",126,13,416,2,30,89,8161.0,1808.0,126.0,416.0,30.0,5677.0,22.154147776007843,1.5439284401421394,5.0974145325327775,0.3676020095576522,69.5625536086264,False,False,144.0,8175.0,1459.0,125.0,366.0,6022.0,74.0,False,False,17.847094801223243,1.529051987767584,4.477064220183486,73.66360856269112,0.9051987767584098,368090.7944514502,83615.24716267339,1730.3984867591425,"Census Tract 144, Hudson County, New Jersey!!Estimate",369100.0,"Census Tract 144, Hudson County, New Jersey!!Median income (dollars)!!Estimate","70,192",70192.0,"Census Tract 144, Hudson County, New Jersey!!Total population!!Estimate",1309.0,near_neither,-4.3070529747846,-0.01487645237455526,-0.6203503123492915,4.101054954064722,0.5375967672007576
"Census Tract 145.01, Hudson County, New Jersey","6,249","4,480","1,302",80,9,313,0,19,46,6249.0,1302.0,80.0,313.0,19.0,4480.0,20.83533365338454,1.2802048327732436,5.008801408225317,0.3040486477836454,71.69147063530164,False,False,145.01,6312.0,986.0,107.0,265.0,4781.0,72.0,False,False,15.621039290240812,1.6951837769328266,4.198352344740178,75.7446134347275,1.1406844106463878,331800.0,57855.0,1522.0,"Census Tract 145.01, Hudson County, New Jersey!!Estimate",389800.0,"Census Tract 145.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","48,886",48886.0,"Census Tract 145.01, Hudson County, New Jersey!!Total population!!Estimate",1121.0,near_neither,-5.214294363143729,0.41497894415958303,-0.8104490634851391,4.053142799425856,0.8366357628627424
"Census Tract 145.02, Hudson County, New Jersey","3,458","2,485",844,41,3,61,0,11,13,3458.0,844.0,41.0,61.0,11.0,2485.0,24.40717177559283,1.1856564488143435,1.7640254482359747,0.318102949681897,71.86234817813765,False,False,145.02,3562.0,512.0,40.0,73.0,2872.0,24.0,False,False,14.37394722066255,1.1229646266142617,2.0494104435710274,80.62886019090398,0.673778775968557,397100.0,23560.0,536.0,"Census Tract 145.02, Hudson County, New Jersey!!Estimate",435600.0,"Census Tract 145.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","19,736",19736.0,"Census Tract 145.02, Hudson County, New Jersey!!Total population!!Estimate",446.0,near_neither,-10.033224554930278,-0.06269182220008185,0.2853849953350527,8.766512012766327,0.35567582628665995
"Census Tract 146, Hudson County, New Jersey","3,757","2,972",558,38,0,142,0,13,34,3757.0,558.0,38.0,142.0,13.0,2972.0,14.85227575192973,1.0114453021027414,3.7796113920681393,0.3460207612456747,79.1056694170881,True,False,146.0,4228.0,587.0,113.0,280.0,3184.0,24.0,True,False,13.883632923368022,2.672658467360454,6.622516556291391,75.30747398297068,0.5676442762535477,398700.0,92986.0,2115.0,"Census Tract 146, Hudson County, New Jersey!!Estimate",391300.0,"Census Tract 146, Hudson County, New Jersey!!Median income (dollars)!!Estimate","56,250",56250.0,"Census Tract 146, Hudson County, New Jersey!!Total population!!Estimate",1323.0,hblr_only,-0.9686428285617072,1.6612131652577127,2.8429051642232515,-3.7981954341174173,0.22162351500787303
"Census Tract 147, Hudson County, New Jersey","4,863","3,723",741,114,5,226,6,15,33,4863.0,741.0,114.0,226.0,15.0,3723.0,15.237507711289329,2.344231955582974,4.647337034752211,0.3084515731030228,76.55768044417026,False,False,147.0,4880.0,609.0,80.0,271.0,3772.0,75.0,False,False,12.479508196721312,1.639344262295082,5.553278688524591,77.29508196721312,1.5368852459016393,346300.0,76094.0,1569.0,"Census Tract 147, Hudson County, New Jersey!!Estimate",350900.0,"Census Tract 147, Hudson County, New Jersey!!Median income (dollars)!!Estimate","62,500",62500.0,"Census Tract 147, Hudson County, New Jersey!!Total population!!Estimate",1313.0,near_neither,-2.7579995145680165,-0.7048876932878918,0.9059416537723797,0.7374015230428626,1.2284336727986165
"Census Tract 148, Hudson County, New Jersey","5,995","4,326","1,032",113,7,442,0,17,58,5995.0,1032.0,113.0,442.0,17.0,4326.0,17.214345287739782,1.884904086738949,7.372810675562968,0.2835696413678065,72.16013344453711,False,False,148.0,6329.0,970.0,205.0,470.0,4530.0,68.0,False,False,15.326275872965715,3.2390583030494553,7.426133670406067,71.5752883551904,1.0744193395481119,349696.9928400955,49875.00572792363,1285.6348448687352,"Census Tract 148, Hudson County, New Jersey!!Estimate",371000.0,"Census Tract 148, Hudson County, New Jersey!!Median income (dollars)!!Estimate","40,219",40219.0,"Census Tract 148, Hudson County, New Jersey!!Total population!!Estimate",885.0,near_neither,-1.8880694147740673,1.3541542163105063,0.0533229948430991,-0.5848450893467145,0.7908496981803054
"Census Tract 149, Hudson County, New Jersey","3,116","1,915",523,37,2,563,0,26,50,3116.0,523.0,37.0,563.0,26.0,1915.0,16.78433889602054,1.1874197689345314,18.06803594351733,0.8344030808729139,61.45699614890886,False,False,149.0,3150.0,384.0,57.0,702.0,1917.0,37.0,False,False,12.19047619047619,1.8095238095238095,22.285714285714285,60.857142857142854,1.1746031746031746,344700.0,66250.0,1490.0,"Census Tract 149, Hudson County, New Jersey!!Estimate",394200.0,"Census Tract 149, Hudson County, New Jersey!!Median income (dollars)!!Estimate","43,558",43558.0,"Census Tract 149, Hudson County, New Jersey!!Total population!!Estimate",1042.0,near_neither,-4.59386270554435,0.6221040405892782,4.217678342196955,-0.5998532917660029,0.3402000937302607
"Census Tract 150.01, Hudson County, New Jersey","2,185",366,"1,127",143,3,493,1,19,33,2185.0,1127.0,143.0,493.0,19.0,366.0,51.578947368421055,6.54462242562929,22.5629290617849,0.8695652173913043,16.750572082379865,False,False,150.01,2611.0,1178.0,131.0,676.0,513.0,24.0,False,False,45.11681348142474,5.017234775947912,25.89046342397549,19.64764458062045,0.9191880505553428,309500.0,114394.0,2313.0,"Census Tract 150.01, Hudson County, New Jersey!!Estimate",453000.0,"Census Tract 150.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","83,583",83583.0,"Census Tract 150.01, Hudson County, New Jersey!!Total population!!Estimate",2000.0,near_neither,-6.4621338869963125,-1.527387649681378,3.3275343621905904,2.897072498240586,0.04962283316403848
"Census Tract 150.02, Hudson County, New Jersey","5,977","4,520",985,159,5,243,1,26,38,5977.0,985.0,159.0,243.0,26.0,4520.0,16.47983938430651,2.660197423456584,4.065584741509118,0.4350008365400702,75.62322235235068,False,False,150.02,6162.0,848.0,161.0,257.0,4782.0,48.0,False,False,13.761765660499838,2.6127880558260306,4.170723790976956,77.60467380720544,0.7789678675754625,323420.0,53409.44,1392.68,"Census Tract 150.02, Hudson County, New Jersey!!Estimate",306400.0,"Census Tract 150.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","32,712",32712.0,"Census Tract 150.02, Hudson County, New Jersey!!Total population!!Estimate",1004.0,near_neither,-2.71807372380667,-0.04740936763055359,0.10513904946783725,1.9814514548547635,0.34396703103539233
"Census Tract 151, Hudson County, New Jersey","3,014","2,359",510,28,5,67,2,7,36,3014.0,510.0,28.0,67.0,7.0,2359.0,16.921035169210352,0.92899800928998,2.2229595222295955,0.232249502322495,78.26808228268082,False,False,151.0,3244.0,400.0,51.0,131.0,2573.0,50.0,False,False,12.330456226880395,1.5721331689272502,4.038224414303329,79.31565967940813,1.5413070283600494,296300.0,59375.0,1532.0,"Census Tract 151, Hudson County, New Jersey!!Estimate",347000.0,"Census Tract 151, Hudson County, New Jersey!!Median income (dollars)!!Estimate","48,750",48750.0,"Census Tract 151, Hudson County, New Jersey!!Total population!!Estimate",1082.0,near_neither,-4.590578942329957,0.6431351596372702,1.8152648920737335,1.0475773967273057,1.3090575260375543
"Census Tract 152.01, Hudson County, New Jersey","2,734",453,"1,464",127,3,603,0,21,63,2734.0,1464.0,127.0,603.0,21.0,453.0,53.54791514264814,4.6452084857351865,22.05559619604974,0.7681053401609363,16.56912948061448,False,False,152.01,2880.0,1241.0,126.0,860.0,509.0,32.0,False,False,43.09027777777778,4.375,29.86111111111111,17.67361111111111,1.1111111111111112,302300.0,133087.0,2794.0,"Census Tract 152.01, Hudson County, New Jersey!!Estimate",334800.0,"Census Tract 152.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","86,850",86850.0,"Census Tract 152.01, Hudson County, New Jersey!!Total population!!Estimate",2000.0,near_neither,-10.457637364870358,-0.2702084857351865,7.805514915061369,1.104481630496629,0.3430057709501748
"Census Tract 152.02, Hudson County, New Jersey","5,980","4,214","1,061",199,6,393,0,22,85,5980.0,1061.0,199.0,393.0,22.0,4214.0,17.74247491638796,3.327759197324415,6.5719063545150505,0.3678929765886287,70.46822742474916,False,False,152.02,6467.0,1056.0,257.0,404.0,4553.0,89.0,False,False,16.329055203340033,3.97402195763105,6.24710066491418,70.4035874439462,1.3762177207360444,348600.0,70386.0,1455.0,"Census Tract 152.02, Hudson County, New Jersey!!Estimate",283300.0,"Census Tract 152.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","51,042",51042.0,"Census Tract 152.02, Hudson County, New Jersey!!Total population!!Estimate",1089.0,near_neither,-1.4134197130479258,0.6462627603066351,-0.3248056896008702,-0.06463998080296562,1.0083247441474157
"Census Tract 153, Hudson County, New Jersey","4,417","3,751",415,67,3,151,0,7,23,4417.0,415.0,67.0,151.0,7.0,3751.0,9.395517319447588,1.5168666515734663,3.418609916232737,0.1584786053882725,84.92189268734435,False,False,153.0,4568.0,380.0,109.0,138.0,3835.0,58.0,False,False,8.318739054290718,2.3861646234676006,3.0210157618213658,83.95359019264448,1.2697022767075306,245200.0,41915.0,1208.0,"Census Tract 153, Hudson County, New Jersey!!Estimate",407600.0,"Census Tract 153, Hudson County, New Jersey!!Median income (dollars)!!Estimate","36,815",36815.0,"Census Tract 153, Hudson County, New Jersey!!Total population!!Estimate",910.0,near_neither,-1.0767782651568698,0.8692979718941343,-0.397594154411371,-0.96830249469987,1.111223671319258
"Census Tract 155, Hudson County, New Jersey","4,705","4,177",383,43,1,62,0,15,24,4705.0,383.0,43.0,62.0,15.0,4177.0,8.140276301806589,0.913921360255048,1.3177470775770457,0.3188097768331562,88.7778958554729,False,False,155.0,5203.0,419.0,55.0,157.0,4465.0,39.0,False,False,8.053046319431099,1.0570824524312896,3.0174899096674994,85.81587545646742,0.7495675571785508,286600.0,59235.0,1337.0,"Census Tract 155, Hudson County, New Jersey!!Estimate",448300.0,"Census Tract 155, Hudson County, New Jersey!!Median income (dollars)!!Estimate","34,423",34423.0,"Census Tract 155, Hudson County, New Jersey!!Total population!!Estimate",976.0,near_neither,-0.08722998237549007,0.14316109217624162,1.6997428320904537,-2.962020399005482,0.43075778034539464
"Census Tract 156, Hudson County, New Jersey","3,928","3,544",276,46,0,49,0,3,10,3928.0,276.0,46.0,49.0,3.0,3544.0,7.026476578411406,1.1710794297352345,1.2474541751527497,0.0763747454175152,90.22403258655804,False,False,156.0,4315.0,336.0,111.0,131.0,3668.0,24.0,False,False,7.786790266512167,2.5724217844727693,3.0359212050984934,85.00579374275782,0.5561993047508691,312700.0,54214.0,1198.0,"Census Tract 156, Hudson County, New Jersey!!Estimate",280300.0,"Census Tract 156, Hudson County, New Jersey!!Median income (dollars)!!Estimate","32,972",32972.0,"Census Tract 156, Hudson County, New Jersey!!Total population!!Estimate",845.0,near_neither,0.7603136881007613,1.4013423547375348,1.7884670299457437,-5.218238843800222,0.4798245593333539
"Census Tract 157, Hudson County, New Jersey","3,861","3,545",189,49,7,62,0,6,3,3861.0,189.0,49.0,62.0,6.0,3545.0,4.895104895104895,1.269101269101269,1.6058016058016058,0.1554001554001554,91.81559181559182,False,False,157.0,3753.0,209.0,60.0,36.0,3400.0,28.0,False,False,5.568878230748734,1.5987210231814548,0.9592326139088728,90.59419131361578,0.7460698108180123,210700.0,53860.0,1493.0,"Census Tract 157, Hudson County, New Jersey!!Estimate",552500.0,"Census Tract 157, Hudson County, New Jersey!!Median income (dollars)!!Estimate","38,797",38797.0,"Census Tract 157, Hudson County, New Jersey!!Total population!!Estimate",1026.0,near_neither,0.6737733356438387,0.32961975408018573,-0.646568991892733,-1.221400501976035,0.5906696554178569
"Census Tract 158.01, Hudson County, New Jersey","2,972",273,"1,281",114,3,"1,228",1,9,63,2972.0,1281.0,114.0,1228.0,9.0,273.0,43.10228802153432,3.835800807537012,41.318977119784655,0.3028263795423957,9.185733512786005,False,False,158.01,3494.0,1402.0,122.0,1453.0,352.0,22.0,False,False,40.12593016599886,3.4917000572409846,41.585575271894676,10.074413279908415,0.6296508299942759,554900.0,145137.0,2948.0,"Census Tract 158.01, Hudson County, New Jersey!!Estimate",594200.0,"Census Tract 158.01, Hudson County, New Jersey!!Median income (dollars)!!Estimate","151,111",151111.0,"Census Tract 158.01, Hudson County, New Jersey!!Total population!!Estimate",2000.0,near_neither,-2.9763578555354613,-0.34410075029602716,0.2665981521100207,0.8886797671224098,0.3268244504518802
"Census Tract 158.02, Hudson County, New Jersey","5,813","4,946",562,91,5,166,0,18,25,5813.0,562.0,91.0,166.0,18.0,4946.0,9.66798554963014,1.565456734904524,2.8556683296060554,0.3096507827283674,85.0851539652503,True,False,158.02,5710.0,499.0,123.0,174.0,4819.0,42.0,True,False,8.73905429071804,2.1541155866900175,3.0472854640980733,84.39579684763572,0.7355516637478109,475400.0,42069.0,1080.0,"Census Tract 158.02, Hudson County, New Jersey!!Estimate",527400.0,"Census Tract 158.02, Hudson County, New Jersey!!Median income (dollars)!!Estimate","34,654",34654.0,"Census Tract 158.02, Hudson County, New Jersey!!Total population!!Estimate",1007.0,hblr_only,-0.928931258912101,0.5886588517854934,0.1916171344920179,-0.689357117614577,0.4259008810194435
"Census Tract 159, Hudson County, New Jersey","5,607","5,225",225,43,6,63,2,8,35,5607.0,225.0,43.0,63.0,8.0,5225.0,4.012841091492777,0.7668985197075086,1.1235955056179776,0.1426787943641876,93.18708756911003,False,False,159.0,5966.0,368.0,115.0,151.0,5242.0,48.0,False,False,6.168286959436808,1.9275896748240027,2.531009051290647,87.86456587328193,0.8045591686221925,319200.0,60827.0,1321.0,"Census Tract 159, Hudson County, New Jersey!!Estimate",401900.0,"Census Tract 159, Hudson County, New Jersey!!Median income (dollars)!!Estimate","34,798",34798.0,"Census Tract 159, Hudson County, New Jersey!!Total population!!Estimate",942.0,near_neither,2.1554458679440316,1.1606911551164942,1.4074135456726693,-5.322521695828101,0.6618803742580048
"Census Tract 160, Hudson County, New Jersey","3,284","2,998",208,27,1,44,0,2,4,3284.0,208.0,27.0,44.0,2.0,2998.0,6.333739342265529,0.8221680876979294,1.3398294762484777,0.0609013398294762,91.2911084043849,True,False,160.0,3794.0,271.0,88.0,117.0,3236.0,26.0,True,False,7.142857142857142,2.319451765946231,3.083816552451239,85.2925672113864,0.6852925672113864,253700.0,63063.0,1232.0,"Census Tract 160, Hudson County, New Jersey!!Estimate",443200.0,"Census Tract 160, Hudson County, New Jersey!!Median income (dollars)!!Estimate","35,709",35709.0,"Census Tract 160, Hudson County, New Jersey!!Total population!!Estimate",1002.0,hblr_only,0.8091178005916131,1.4972836782483014,1.7439870762027614,-5.998541192998502,0.6243912273819102
"Census Tract 161, Hudson County, New Jersey","3,539","3,223",179,48,2,60,1,15,11,3539.0,179.0,48.0,60.0,15.0,3223.0,5.057925967787511,1.3563153433173212,1.6953941791466518,0.4238485447866629,91.07092398982763,True,False,161.0,3773.0,226.0,72.0,91.0,3310.0,25.0,True,False,5.989928438908031,1.9082957858468061,2.411873840445269,87.72859793267956,0.6626027034190299,381300.0,41630.0,1271.0,"Census Tract 161, Hudson County, New Jersey!!Estimate",385400.0,"Census Tract 161, Hudson County, New Jersey!!Median income (dollars)!!Estimate","28,636",28636.0,"Census Tract 161, Hudson County, New Jersey!!Total population!!Estimate",983.0,hblr_only,0.9320024711205201,0.551980442529485,0.7164796612986171,-3.342326057148071,0.23875415863236704
"Census Tract 162, Hudson County, New Jersey","4,895 (r46426)","4,449",300,55,7,48,2,16,18,4895.0,300.0,55.0,48.0,16.0,4449.0,6.128702757916241,1.1235955056179776,0.9805924412665984,0.3268641470888662,90.88866189989784,True,False,162.0,4813.0,324.0,50.0,60.0,4284.0,42.0,True,False,6.731768127986702,1.0388531061707875,1.246623727404945,89.00893413671307,0.8726366091834614,359100.0,37865.0,1157.0,"Census Tract 162, Hudson County, New Jersey!!Estimate",528200.0,"Census Tract 162, Hudson County, New Jersey!!Median income (dollars)!!Estimate","34,205",34205.0,"Census Tract 162, Hudson County, New Jersey!!Total population!!Estimate",1035.0,hblr_only,0.6030653700704605,-0.08474239944719009,0.2660312861383466,-1.8797277631847749,0.5457724620945952
"Census Tract 163, Hudson County, New Jersey","4,441","3,918",333,51,2,119,0,6,12,4441.0,333.0,51.0,119.0,6.0,3918.0,7.49831119117316,1.148390002251745,2.6795766719207386,0.1351047061472641,88.22337311416348,False,False,163.0,4503.0,385.0,91.0,177.0,3772.0,20.0,False,False,8.549855651787697,2.0208749722407284,3.930712858094604,83.76637797024206,0.44414834554741284,328800.0,51538.0,1276.0,"Census Tract 163, Hudson County, New Jersey!!Estimate",404100.0,"Census Tract 163, Hudson County, New Jersey!!Median income (dollars)!!Estimate","38,438",38438.0,"Census Tract 163, Hudson County, New Jersey!!Total population!!Estimate",984.0,near_neither,1.0515444606145365,0.8724849699889834,1.2511361861738655,-4.456995143921418,0.30904363940014873
"Census Tract 164, Hudson County, New Jersey","3,805","3,386",310,37,2,43,1,10,16,3805.0,310.0,37.0,43.0,10.0,3386.0,8.14717477003942,0.9724047306176083,1.1300919842312749,0.2628120893561104,88.98817345597898,False,False,164.0,3784.0,323.0,57.0,80.0,3250.0,27.0,False,False,8.535940803382664,1.5063424947145878,2.1141649048625792,85.88794926004229,0.7135306553911205,351600.0,42614.0,1380.0,"Census Tract 164, Hudson County, New Jersey!!Estimate",386700.0,"Census Tract 164, Hudson County, New Jersey!!Median income (dollars)!!Estimate","48,929",48929.0,"Census Tract 164, Hudson County, New Jersey!!Total population!!Estimate",969.0,near_neither,0.3887660333432432,0.5339377640969795,0.9840729206313044,-3.10022419593669,0.4507185660350101
"Census Tract 165, Hudson County, New Jersey","4,172","3,113",813,81,2,124,1,9,29,4172.0,813.0,81.0,124.0,9.0,3113.0,19.48705656759348,1.9415148609779485,2.972195589645254,0.2157238734419942,74.61649089165869,False,False,165.0,4682.0,860.0,126.0,342.0,3184.0,86.0,False,False,18.36821870995301,2.6911576249466043,7.30457069628364,68.00512601452371,1.8368218709953013,434600.0,71746.0,1163.0,"Census Tract 165, Hudson County, New Jersey!!Estimate",380000.0,"Census Tract 165, Hudson County, New Jersey!!Median income (dollars)!!Estimate","41,658",41658.0,"Census Tract 165, Hudson County, New Jersey!!Total population!!Estimate",956.0,near_neither,-1.1188378576404716,0.7496427639686558,4.332375106638386,-6.6113648771349744,1.621097997553307
"Census Tract 166, Hudson County, New Jersey","3,737","3,163",434,52,2,61,0,12,13,3737.0,434.0,52.0,61.0,12.0,3163.0,11.613593791811612,1.391490500401391,1.6323253947016323,0.3211131924003211,84.64008563018464,False,False,166.0,3822.0,398.0,66.0,98.0,3176.0,37.0,False,False,10.413396127681843,1.726844583987441,2.564102564102564,83.09785452642595,0.9680795395081109,342300.0,42212.0,1153.0,"Census Tract 166, Hudson County, New Jersey!!Estimate",425400.0,"Census Tract 166, Hudson County, New Jersey!!Median income (dollars)!!Estimate","24,809",24809.0,"Census Tract 166, Hudson County, New Jersey!!Total population!!Estimate",848.0,near_neither,-1.2001976641297691,0.3353540835860498,0.9317771694009316,-1.542231103758695,0.6469663471077898
"Census Tract 167, Hudson County, New Jersey","1,529","1,368",93,13,1,42,0,8,4,1529.0,93.0,13.0,42.0,8.0,1368.0,6.082406801831263,0.8502289077828646,2.746893394375409,0.5232177894048398,89.4702419882276,False,False,167.0,1773.0,131.0,27.0,67.0,1526.0,10.0,False,False,7.388606880992668,1.5228426395939088,3.778905809362662,86.06880992667794,0.5640157924421884,349400.0,51576.0,1335.0,"Census Tract 167, Hudson County, New Jersey!!Estimate",376500.0,"Census Tract 167, Hudson County, New Jersey!!Median income (dollars)!!Estimate","38,288",38288.0,"Census Tract 167, Hudson County, New Jersey!!Total population!!Estimate",950.0,near_neither,1.306200079161405,0.6726137318110441,1.0320124149872534,-3.401432061549656,0.040798003037348596
"Census Tract 168, Hudson County, New Jersey","3,321","2,935",242,63,1,60,0,12,8,3321.0,242.0,63.0,60.0,12.0,2935.0,7.286961758506474,1.8970189701897016,1.8066847335140015,0.3613369467028003,88.37699488105993,False,False,168.0,3348.0,190.0,103.0,99.0,2873.0,24.0,False,False,5.675029868578255,3.076463560334528,2.956989247311828,85.81242532855437,0.7168458781362007,357900.0,44375.0,1292.0,"Census Tract 168, Hudson County, New Jersey!!Estimate",416400.0,"Census Tract 168, Hudson County, New Jersey!!Median income (dollars)!!Estimate","51,802",51802.0,"Census Tract 168, Hudson County, New Jersey!!Total population!!Estimate",924.0,near_neither,-1.6119318899282193,1.1794445901448265,1.1503045137978265,-2.56456955250556,0.3555089314334004
"Census Tract 169, Hudson County, New Jersey","3,404","2,986",332,31,2,33,0,15,5,3404.0,332.0,31.0,33.0,15.0,2986.0,9.753231492361929,0.91069330199765,0.9694477085781434,0.4406580493537015,87.72032902467684,False,False,169.0,3364.0,219.0,30.0,107.0,2955.0,17.0,False,False,6.510107015457789,0.89179548156956,3.1807372175980975,87.84185493460166,0.5053507728894174,356800.0,33500.0,1169.0,"Census Tract 169, Hudson County, New Jersey!!Estimate",450000.0,"Census Tract 169, Hudson County, New Jersey!!Median income (dollars)!!Estimate","32,194",32194.0,"Census Tract 169, Hudson County, New Jersey!!Total population!!Estimate",933.0,near_neither,-3.243124476904139,-0.018897820428089962,2.211289509019954,0.12152590992481294,0.06469272353571592
"Census Tract 170, Hudson County, New Jersey","4,707","4,250",289,63,10,66,2,2,25,4707.0,289.0,63.0,66.0,2.0,4250.0,6.139791799447631,1.338432122370937,1.4021669853409815,0.0424899086466964,90.29105587422988,False,False,170.0,4920.0,351.0,124.0,120.0,4214.0,54.0,False,False,7.134146341463414,2.5203252032520327,2.4390243902439024,85.65040650406503,1.097560975609756,382300.0,47318.0,1249.0,"Census Tract 170, Hudson County, New Jersey!!Estimate",225000.0,"Census Tract 170, Hudson County, New Jersey!!Median income (dollars)!!Estimate","40,049",40049.0,"Census Tract 170, Hudson County, New Jersey!!Total population!!Estimate",899.0,near_neither,0.9943545420157829,1.1818930808810957,1.0368574049029209,-4.6406493701648515,1.0550710669630596
"Census Tract 171, Hudson County, New Jersey","5,137","4,275",636,96,0,89,0,10,31,5137.0,636.0,96.0,89.0,10.0,4275.0,12.380766984621374,1.8687950165466225,1.7325287132567646,0.1946661475569398,83.2197780805918,False,False,171.0,5359.0,470.0,105.0,139.0,4552.0,46.0,False,False,8.77029296510543,1.9593207688001495,2.5937674939354354,84.941220376936,0.8583690987124464,356100.0,59207.0,1442.0,"Census Tract 171, Hudson County, New Jersey!!Estimate",325500.0,"Census Tract 171, Hudson County, New Jersey!!Median income (dollars)!!Estimate","51,932",51932.0,"Census Tract 171, Hudson County, New Jersey!!Total population!!Estimate",1007.0,near_neither,-3.6104740195159444,0.09052575225352699,0.8612387806786708,1.7214422963442075,0.6637029511555066
"Census Tract 172, Hudson County, New Jersey","3,208","2,738",372,30,1,45,0,12,10,3208.0,372.0,30.0,45.0,12.0,2738.0,11.596009975062344,0.9351620947630924,1.4027431421446384,0.3740648379052369,85.3491271820449,False,False,172.0,3229.0,315.0,43.0,74.0,2746.0,26.0,False,False,9.755342211210902,1.3316816351811707,2.2917311861257357,85.04180860947662,0.8052028491793125,538000.0,43050.0,1218.0,"Census Tract 172, Hudson County, New Jersey!!Estimate",388500.0,"Census Tract 172, Hudson County, New Jersey!!Median income (dollars)!!Estimate","44,619",44619.0,"Census Tract 172, Hudson County, New Jersey!!Total population!!Estimate",1167.0,near_neither,-1.8406677638514424,0.39651954041807824,0.8889880439810973,-0.30731857256827766,0.4311380112740756
"Census Tract 173, Hudson County, New Jersey","2,379","1,448",732,53,2,110,0,6,28,2379.0,732.0,53.0,110.0,6.0,1448.0,30.76923076923077,2.2278268179907523,4.623791509037411,0.2522068095838587,60.86591004623792,False,False,173.0,2272.0,671.0,39.0,154.0,1344.0,17.0,False,False,29.533450704225352,1.716549295774648,6.778169014084508,59.154929577464785,0.7482394366197183,279500.0,73268.0,1337.0,"Census Tract 173, Hudson County, New Jersey!!Estimate",354100.0,"Census Tract 173, Hudson County, New Jersey!!Median income (dollars)!!Estimate","56,786",56786.0,"Census Tract 173, Hudson County, New Jersey!!Total population!!Estimate",917.0,near_neither,-1.235780065005418,-0.5112775222161043,2.154377505047097,-1.710980468773137,0.49603262703585954
"Census Tract 174, Hudson County, New Jersey","2,663","2,362",209,48,3,10,2,21,8,2663.0,209.0,48.0,10.0,21.0,2362.0,7.848291400675929,1.80247840781074,0.3755163349605708,0.7885843034171987,88.69695831768682,False,False,174.0,2597.0,174.0,51.0,41.0,2295.0,15.0,False,False,6.7000385059684255,1.9638043896804003,1.5787447054293418,88.37119753561802,0.5775895263765883,301500.0,36646.0,1107.0,"Census Tract 174, Hudson County, New Jersey!!Estimate",470800.0,"Census Tract 174, Hudson County, New Jersey!!Median income (dollars)!!Estimate","43,669",43669.0,"Census Tract 174, Hudson County, New Jersey!!Total population!!Estimate",1063.0,near_neither,-1.148252894707503,0.16132598186966018,1.203228370468771,-0.325760782068798,-0.21099477704061032
"Census Tract 175, Hudson County, New Jersey","4,089","3,763",220,53,2,32,0,9,10,4089.0,220.0,53.0,32.0,9.0,3763.0,5.380288579114699,1.2961604304230865,0.7825874296894106,0.2201027146001467,92.02739056003912,False,False,175.0,4361.0,238.0,60.0,83.0,3899.0,40.0,False,False,5.457463884430177,1.375831231368952,1.9032332033937172,89.40609951845907,0.9172208209126348,377100.0,57664.0,1348.0,"Census Tract 175, Hudson County, New Jersey!!Estimate",356000.0,"Census Tract 175, Hudson County, New Jersey!!Median income (dollars)!!Estimate","40,941",40941.0,"Census Tract 175, Hudson County, New Jersey!!Total population!!Estimate",966.0,near_neither,0.07717530531547823,0.07967080094586554,1.1206457737043065,-2.6212910415800508,0.697118106312488
